name,longitude,latitude
COBDEN TECHNICAL SCHOOL,143.063610000493,-38.324019999405
BENDIGO INSTITUTE OF TECHNOLOGY,144.288199999776,-36.7548499995014
PRAHRAN COLLEGE OF TECHNOLOGY,144.992639999904,-37.8520699992081
BALWYN HIGH SCHOOL,145.076780000463,-37.7978399994334
BAIRNSDALE HIGH SCHOOL,147.605700000166,-37.8253999986557
BAIRNSDALE SECONDARY COLLEGE,147.605010000493,-37.8286999991637
BAIRNSDALE TECHNICAL SCHOOL,147.628480000021,-37.824289999014
WODONGA HIGH SCHOOL,146.881060000478,-36.1255999988939
HEALESVILLE HIGH SCHOOL,145.5308100005,-37.6435699986383
PRESTON INSTITUTE OF TECHNOLOGY,145.068759999887,-37.6795699987124
AUSTRALIAN COUNTER DISASTER COLLEGE,144.590139999936,-37.409289999033
MORELAND HIGH SCHOOL,144.965980000399,-37.7517899992092
SAINT ARNAUD HIGH SCHOOL,143.250150000055,-36.6092899994466
NIDDRIE HIGH SCHOOL,144.878199999521,-37.7292899990547
NOBLE PARK NORTH HIGH SCHOOL,145.189310000141,-37.9428999988977
SUNSHINE TECHNICAL SCHOOL,144.82876000012,-37.7906799990285
PRINCES HILL HIGH SCHOOL,144.965139999801,-37.7831799990858
TRARALGON SECONDARY COLLEGE EAST CAMPUS,146.550980000317,-38.2034599987091
TRAFALGAR SECONDARY COLLEGE,146.158309999855,-38.2145499988108
TRAFALGAR HIGH SCHOOL,146.158309999855,-38.2145499988108
CASTLEMAINE TECHNICAL COLLEGE,144.220979999857,-37.0634599989129
ROSANNA EAST HIGH SCHOOL,145.087039999536,-37.7418999993585
BANYULE HIGH SCHOOL,145.08069999953,-37.7517899993423
DOOKIE AGRICULTURE COLLEGE HALL,145.705420000081,-36.3828999992969
TEMPLESTOWE HIGH SCHOOL,145.106259999525,-37.7712399990094
TEMPLESTOWE TECHNICAL SCHOOL,145.113759999721,-37.7792899991835
COLLINGWOOD SECONDARY COLLEGE,144.986260000452,-37.799849999072
WEDDERBURN HIGH SCHOOL,143.619310000375,-36.4173499990929
BENDIGO COLLEGE OF ADVANCED EDUCATION,144.300699999602,-36.779569999378
FAIRHILLS HIGH SCHOOL,145.259040000288,-37.8731999992827
YEA HIGH SCHOOL,145.408539999458,-37.214999998823
FOOTSCRAY INSTITUTE OF TECHNOLOGY,144.899029999797,-37.7928999993126
ELTHAM HIGH SCHOOL,145.141730000287,-37.7244199986875
ELWOOD HIGH SCHOOL,144.985139999782,-37.8817899988762
EMILY MCPHERSON COLLEGE,144.965700000396,-37.8065099989554
BRUNSWICK EAST HIGH SCHOOL,144.96541999985,-37.7695699989224
BRUNSWICK GIRLS HIGH SCHOOL,144.96541999985,-37.7695699989224
BRUNSWICK HIGH SCHOOL,144.956529999896,-37.7667899987408
BRUNSWICK TECHNICAL SCHOOL,144.955419999498,-37.7676299994443
J H BOYD DOMESTIC COLLEGE,144.961529999476,-37.8253999987619
BRAEMAR COLLEGE,144.57570000028,-37.3631799987585
MILDURA TECHNICAL SCHOOL,142.157090000087,-34.1970699990958
COBURG HIGH SCHOOL,144.97281000054,-37.7406899993466
CLAYTON TECHNICAL SCHOOL,145.127370000361,-37.9173499994057
ESSENDON HIGH SCHOOL,144.902369999933,-37.7542899991597
WHITEHORSE TECHNICAL COLLEGE,145.125419999502,-37.8192899987827
ASPENDALE TECHNICAL SCHOOL,145.100839999667,-38.0203999993274
TRARALGON SECONDARY COLLEGE WEST CAMPUS,146.520420000023,-38.1909599989803
BELMONT HIGH SCHOOL,144.330569999487,-38.1756399989959
DANDENONG HIGH SCHOOL,145.209169999924,-37.9780399993104
BELL PARK HIGH SCHOOL,144.328060000217,-38.1238999989945
WESTERN HEIGHTS SECONDARY COLLEGE,144.328060000217,-38.1238999989945
STAWELL COLLEGE GOLD REEF CAMPUS,142.783759999768,-37.0567899987088
STAWELL COLLEGE WONGA CAMPUS,142.789870000073,-37.0626299987384
MELBOURNE HIGH SCHOOL,144.995319999812,-37.8368199991262
HURSTBRIDGE HIGH SCHOOL,145.187639999804,-37.6409599992372
WATSONIA HIGH SCHOOL,145.096259999975,-37.7142899994287
WATSONIA TECHNICAL SCHOOL,145.091809999455,-37.7095699990428
WARRAGUL HIGH SCHOOL,145.922370000196,-38.1670699994684
CALVARY BIBLE COLLEGE,145.284870000435,-37.7595699994009
CAMBERWELL HIGH SCHOOL,145.072829999504,-37.83013999932
MOORABBIN TECHNICAL COLLEGE,145.050699999976,-37.9378999989336
BENTLEIGH HIGH SCHOOL,145.061259999613,-37.9281799989348
UPWEY HIGH SCHOOL,145.335479999578,-37.9043399995311
WANGARATTA HIGH SCHOOL,146.307729999819,-36.344889999246
SWAN HILL HIGH SCHOOL,143.553480000476,-35.3342899992691
BURWOOD HIGH SCHOOL,145.113199999811,-37.8487399989436
BURWOOD TECHNICAL SCHOOL,145.132639999852,-37.8462399993777
CHADSTONE HIGH SCHOOL,145.081810000041,-37.8798499987674
FOSTER HIGH SCHOOL,146.201259999759,-38.6515099988618
ARDOCH HIGH SCHOOL,144.998200000418,-37.8595699994542
BALLARAT GIRLS HIGH SCHOOL,143.864869999549,-37.5667899986477
BALMORAL HIGH SCHOOL,141.831529999796,-37.2420699989902
ALEXANDRA LADIES COLLEGE,142.03515000037,-37.7278999989301
LA TROBE HIGH SCHOOL,145.047089999849,-37.7267899992109
SHEPPARTON HIGH SCHOOL,145.415400000445,-36.3720499992996
MELBOURNE COLLEGE OF DECORATION,144.954029999512,-37.8126299986861
MELBOURNE COLLEGE OF TEXTILES,144.936809999776,-37.7348499992112
MACROBERTSON GIRLS HIGH SCHOOL,144.971869999507,-37.8358699990361
SEYMOUR SPECIAL SCHOOL,145.130700000471,-37.0206799992155
SHEPPARTON TECHNICAL SCHOOL,145.408199999577,-36.3673499987479
BATMAN AUTOMOTIVE COLLEGE,144.959869999612,-37.7298499986783
NAYOOK SECONDARY SCHOOL,145.949870000356,-37.9220699989609
NEERIM SOUTH SECONDARY COLLEGE,145.956690000285,-38.0169199992194
NEERIM DISTRICT SECONDARY COLLEGE,145.956690000285,-38.0169199992194
NEERIM SOUTH HIGH SCHOOL,145.956690000285,-38.0169199992194
SEYMOUR TECHNICAL HIGH SCHOOL,145.141529999526,-37.0298499986431
FOOTSCRAY TECHNICAL COLLEGE,144.899869999437,-37.8045699988855
CHELTENHAM HIGH SCHOOL,145.068480000501,-37.953459999284
STAWELL TECHNICAL SCHOOL,142.781809999889,-37.0573499991531
SOUTH MELBOURNE TECHNICAL SCHOOL,144.960140000353,-37.8426299990541
MACLEOD HIGH SCHOOL,145.070979999614,-37.7245699995198
GEELONG GRAMMAR SCHOOL,144.397369999843,-38.0703999988722
GEELONG HIGH SCHOOL,144.373730000501,-38.153009998915
HEIDELBERG HIGH SCHOOL,145.03958999991,-37.7556799989026
HEIDELBERG TECHNICAL SCHOOL,145.044310000056,-37.7503999989336
RICHMOND TECHNICAL COLLEGE,145.000419999899,-37.8170699994509
MORNINGTON HIGH SCHOOL,145.040559999632,-38.2305399993881
FRANKSTON HIGH SCHOOL,145.128960000488,-38.1621799992148
FRANKSTON TECHNICAL COLLEGE,145.127370000407,-38.1437399991857
GALVIN PARK SECONDARY COLLEGE,144.653859999858,-37.8889199994683
WERRIBEE TECHNICAL SCHOOL,144.653859999858,-37.8889199994683
TAWONGA SECONDARY SCHOOL,147.167640000096,-36.7401299988258
VICTORIAN RAILWAYS TECHNICAL COLLEGE,144.880140000498,-37.8520699994632
ASHWOOD SECONDARY COLLEGE,145.103329999796,-37.8645099993476
ASHWOOD HIGH SCHOOL,145.103329999796,-37.8645099993476
UPPER YARRA HIGH SCHOOL,145.623940000432,-37.792079999407
UPPER YARRA SECONDARY COLLEGE,145.623940000432,-37.792079999407
BALLAM PARK SECONDARY COLLEGE,145.161530000312,-38.145129999058
BALLAM PARK TECHNICAL SCHOOL,145.161530000312,-38.145129999058
MOORLEIGH HIGH SCHOOL,145.067920000395,-37.936789999021
MOORLEIGH SECONDARY COLLEGE,145.067920000395,-37.936789999021
CHANDLER SECONDARY COLLEGE,145.159840000311,-37.9669999994121
MOUNT EVELYN SECONDARY COLLEGE,145.384199999456,-37.7748599986859
Wanganui Park High School,145.391900000415,-36.3570299995102
Wanganui Park Secondary College,145.391900000415,-36.3570299995102
CORRYONG SECONDARY COLLEGE,147.911529999731,-36.1920699994911
CORRYONG HIGH SCHOOL,147.911529999731,-36.1920699994911
KYABRAM SECONDARY COLLEGE,145.054590000107,-36.3173499993131
KYABRAM HIGH SCHOOL,145.054590000107,-36.3173499993131
BAXTER TECHNICAL SCHOOL,145.182369999561,-38.273459999483
MOUNT ERIN SECONDARY COLLEGE,145.182369999561,-38.273459999483
MOUNT EVELYN TECHNICAL SCHOOL,145.384199999456,-37.7748599986859
CROYDON SECONDARY COLLEGE,145.282320000133,-37.7892799988943
CROYDON HIGH SCHOOL,145.282320000133,-37.7892799988943
LALOR NORTH HIGH SCHOOL,145.034129999455,-37.6607499994794
WAVERLEY HIGH SCHOOL,145.106259999945,-37.8834599990412
WAVERLEY SECONDARY COLLEGE,145.106259999945,-37.8834599990412
LALOR NORTH SECONDARY COLLEGE,145.034129999455,-37.6607499994794
LALOR HIGH SCHOOL,145.030629999506,-37.6726499992535
LALOR SECONDARY COLLEGE,145.030629999506,-37.6726499992535
DANDENONG VALLEY SECONDARY COLLEGE,145.214310000561,-37.9773499989582
DANDENONG TECHNICAL SCHOOL,145.214310000561,-37.9773499989582
COBRAM SECONDARY COLLEGE,145.654130000038,-35.9135899990695
COBRAM HIGH SCHOOL,145.654130000038,-35.9135899990695
CLEELAND SECONDARY COLLEGE,145.214310000561,-37.9773499989582
CLEELAND HIGH SCHOOL,145.214310000561,-37.9773499989582
BROADMEADOWS WEST TECHNICAL SCHOOL,144.91236999988,-37.6812399992014
HILLCREST SECONDARY COLLEGE,144.91236999988,-37.6812399992014
WANTIRNA HIGH SCHOOL,145.229980000077,-37.8575799988749
WANTIRNA COLLEGE,145.229980000077,-37.8575799988749
DOVETON HIGH SCHOOL,145.238759999846,-37.9790099995219
JOSEPH BANKS SECONDARY COLLEGE,145.238759999846,-37.9790099995219
FERNTREE GULLY TECHNICAL SCHOOL,145.302639999639,-37.8940099992762
GLENFERN SECONDARY COLLEGE,145.302639999639,-37.8940099992762
WHEELERS HILL HIGH SCHOOL,145.18175000051,-37.9101099993679
WHEELERS HILL SECONDARY COLLEGE,145.18175000051,-37.9101099993679
YALLOURN HIGH SCHOOL,146.305980000302,-38.1717899993139
YALLOURN SECONDARY COLLEGE,146.305980000302,-38.1717899993139
FAWKNER SECONDARY COLLEGE,144.971859999528,-37.702699999126
FAWKNER HIGH SCHOOL,144.971859999528,-37.702699999126
WARRNAMBOOL HIGH SCHOOL,142.498760000519,-38.3770699992463
WARRNAMBOOL SECONDARY COLLEGE,142.498760000519,-38.3770699992463
COBURG NORTH SECONDARY COLLEGE,144.952090000373,-37.7337399994911
COBURG TECHNICAL SCHOOL,144.952090000373,-37.7337399994911
KEYSBOROUGH TECHNICAL SCHOOL,145.1605600003,-37.9819299988123
TRARALGON HEIGHTS SECONDARY COLLEGE,146.531259999977,-38.1909599987941
TRARALGON TECHNICAL SCHOOL,146.531259999977,-38.1909599987941
BROADFORD SECONDARY COLLEGE,145.040039999882,-37.2043599990689
BROADFORD HIGH SCHOOL,145.040039999882,-37.2043599990689
LYNDALE HIGH SCHOOL,145.206720000226,-37.9587499988118
LYNDALE SECONDARY COLLEGE,145.206720000226,-37.9587499988118
KEILOR HEIGHTS HIGH SCHOOL,144.872090000144,-37.7409599993884
KEILOR HEIGHTS SECONDARY COLLEGE,144.872090000144,-37.7409599993884
FERNTREE GULLY SECONDARY COLLEGE,145.285140000444,-37.8801299989733
FERNTREE GULLY HIGH SCHOOL,145.285140000444,-37.8801299989733
YARRAWONGA HIGH SCHOOL,146.00680999992,-36.0217899994439
YARRAWONGA SECONDARY COLLEGE,146.00680999992,-36.0217899994439
NUMURKAH SECONDARY COLLEGE,145.446280000018,-36.0799299990716
NUMURKAH HIGH SCHOOL,145.446280000018,-36.0799299990716
BRAUER SECONDARY COLLEGE,142.458929999746,-38.3586999989556
WARRNAMBOOL TECHNICAL SCHOOL,142.458929999746,-38.3586999989556
CRANBOURNE SECONDARY COLLEGE,145.286140000477,-38.1075799991405
CRANBOURNE HIGH SCHOOL,145.286140000477,-38.1075799991405
PARKDALE SECONDARY COLLEGE,145.093510000563,-37.9902899987118
PARKDALE HIGH SCHOOL,145.093510000563,-37.9902899987118
ORBOST HIGH SCHOOL,148.466360000283,-37.7040899994874
ORBOST SECONDARY COLLEGE,148.466360000283,-37.7040899994874
GLEN WAVERLEY HIGH SCHOOL,145.162110000474,-37.8780799991656
GLEN WAVERLEY SECONDARY COLLEGE,145.162110000474,-37.8780799991656
SUNBURY POST PRIMARY SCHOOL,144.704490000495,-37.5839899993716
SUNBURY DOWNS SECONDARY COLLEGE,144.704490000495,-37.5839899993716
PRESTON GIRLS HIGH SCHOOL,145.006809999758,-37.7417899991144
PRESTON GIRLS SECONDARY COLLEGE,145.006809999758,-37.7417899991144
WARRAGUL SECONDARY COLLEGE,145.922369999608,-38.1651299992286
WARRAGUL TECHNICAL SCHOOL,145.922369999608,-38.1651299992286
TORMORE SECONDARY COLLEGE,145.280140000124,-37.8576299994959
BORONIA HIGH SCHOOL,145.280140000124,-37.8576299994959
TOTTENHAM COMMUNITY SECONDARY COLLEGE,144.85513999992,-37.7903999987634
TOTTENHAM TECHNICAL SCHOOL,144.85513999992,-37.7903999987634
MURTOA SECONDARY COLLEGE,142.475420000023,-36.6256799991889
MURTOA HIGH SCHOOL,142.475420000023,-36.6256799991889
PAKENHAM SECONDARY COLLEGE,145.471010000261,-38.0689799993528
PAKENHAM HIGH TECHNICAL SCHOOL,145.471010000261,-38.0689799993528
SAINT ALBANS SECONDARY COLLEGE,144.808419999901,-37.7455199994402
SAINT ALBANS HIGH SCHOOL,144.808419999901,-37.7455199994402
BRANDON PARK SECONDARY COLLEGE,145.165420000133,-37.9056799990082
BRANDON PARK TECHNICAL SCHOOL,145.165420000133,-37.9056799990082
WELLINGTON HIGH SCHOOL,145.169379999565,-37.9344499987124
WELLINGTON SECONDARY COLLEGE,145.169379999565,-37.9344499987124
SAINT ALBANS TECHNICAL SCHOOL,144.78458999978,-37.7403999992881
JAMIESON PARK SECONDARY COLLEGE,144.78458999978,-37.7403999992881
BRIGHTON BAY SECONDARY COLLEGE,144.99652999972,-37.9028999988805
BRIGHTON TECHNICAL SCHOOL,144.99652999972,-37.9028999988805
Mooroopna High School,145.351809999463,-36.3817699992688
Mooroopna Secondary College,145.351809999463,-36.3817699992688
WESTALL HIGH SCHOOL,145.136580000491,-37.9402999991936
WESTALL SECONDARY COLLEGE,145.136580000491,-37.9402999991936
WARRNAMBOOL NORTH SECONDARY COLLEGE,142.500419999529,-38.3778999989883
WARRNAMBOOL TECHNICAL SCHOOL,142.500419999529,-38.3778999989883
MOOROOLBARK TECHNICAL SCHOOL,145.317779999785,-37.781379998691
GISBORNE HIGH TECHNICAL SCHOOL,144.584780000427,-37.4980999994521
GISBORNE SECONDARY COLLEGE,144.584780000427,-37.4980999994521
KEALBA HIGH SCHOOL,144.820839999882,-37.7319299990852
HASTINGS HIGH SCHOOL,145.174029999541,-38.3090099990498
HASTINGS SECONDARY COLLEGE,145.174029999541,-38.3090099990498
THOMASTOWN SECONDARY COLLEGE,145.001940000319,-37.6786999986952
THOMASTOWN HIGH SCHOOL,145.001940000319,-37.6786999986952
CRAIGIEBURN SECONDARY COLLEGE,144.935960000479,-37.6087399986569
CRAIGIEBURN POST PRIMARY SCHOOL,144.935960000479,-37.6087399986569
GEELONG TECHNICAL SCHOOL,144.32430999973,-38.1848499989503
SOUTH BARWON SECONDARY COLLEGE,144.32430999973,-38.1848499989503
FOSTER CONSOLIDATED SCHOOL,146.197420000538,-38.6517199989574
SOUTH GIPPSLAND SECONDARY COLLEGE,146.197420000538,-38.6517199989574
DEER PARK SECONDARY COLLEGE,144.766510000389,-37.759039998784
DEER PARK HIGH SCHOOL,144.766510000389,-37.759039998784
LEONGATHA HIGH SCHOOL,145.961250000295,-38.4786699990902
LEONGATHA SECONDARY COLLEGE,145.961250000295,-38.4786699990902
BEAUFORT SECONDARY COLLEGE,143.382489999674,-37.4388299995184
BEAUFORT HIGH SCHOOL,143.382489999674,-37.4388299995184
OAKLEIGH TECHNICAL SCHOOL,145.075419999965,-37.905679998757
OAKLEIGH SECONDARY COLLEGE,145.075419999965,-37.905679998757
NEWLANDS HIGH SCHOOL,144.975139999867,-37.7358499987462
NEWLANDS SECONDARY COLLEGE,144.975139999867,-37.7358499987462
MARIBYRNONG HIGH SCHOOL,144.888239999825,-37.7792999993672
MARIBYRNONG SECONDARY COLLEGE,144.888239999825,-37.7792999993672
MOOMBA PARK SECONDARY COLLEGE,144.963759999944,-37.6962399989086
FAWKNER TECHNICAL SCHOOL,144.963759999944,-37.6962399989086
KEILOR DOWNS POST PRIMARY SCHOOL,144.811190000347,-37.7154999992415
KEILOR DOWNS SECONDARY COLLEGE,144.811190000347,-37.7154999992415
MATTHEWS FLINDERS GIRLS HIGH SCHOOL,144.353209999699,-38.1495699987871
MATTHEW FLINDERS GIRLS SECONDARY COLLEGE,144.353209999699,-38.1495699987871
KARINGAL HIGH SCHOOL,145.146809999898,-38.1403999990851
KARINGAL SECONDARY COLLEGE,145.146809999898,-38.1403999990851
CHANDLER HIGH SCHOOL,145.159840000311,-37.9669999994121
PEMBROKE SECONDARY COLLEGE,145.324589999685,-37.7998499990133
PEMBROKE HIGH SCHOOL,145.324589999685,-37.7998499990133
SHEPPARTON TECHNICAL SCHOOL,145.414030000365,-36.3662399988694
NORTH SHEPPARTON SECONDARY COLLEGE,145.414030000365,-36.3662399988694
CRANBOURNE HIGH SCHOOL,145.271029999891,-38.0753699992065
LYNDHURST SECONDARY COLLEGE,145.271029999891,-38.0753699992065
LALOR TECHNICAL SCHOOL,145.012699999724,-37.6667699990691
PETER LALOR SECONDARY COLLEGE,145.012699999724,-37.6667699990691
MYRTLEFORD SECONDARY COLLEGE,146.726259999917,-36.5487399993826
KOO-WEE-RUP SECONDARY COLLEGE,145.49680999946,-38.195959999535
KOO-WEE-RUP HIGH SCHOOL,145.49680999946,-38.195959999535
MYRTLEFORD HIGH SCHOOL,146.726259999917,-36.5487399993826
AVONDALE SECONDARY COLLEGE,144.861260000005,-37.7651299994538
AVONDALE HIGH SCHOOL,144.861260000005,-37.7651299994538
MAFFRA HIGH SCHOOL,146.982429999674,-37.9648799991366
MAFFRA SECONDARY COLLEGE,146.982429999674,-37.9648799991366
KNOX TECHNICAL SCHOOL,145.258479999672,-37.8565099988074
KNOX SECONDARY COLLEGE,145.258479999672,-37.8565099988074
PASCOE VALE GIRLS HIGH SCHOOL,144.935509999608,-37.7175499988666
PASCOE VALE GIRLS SECONDARY COLLEGE,144.935509999608,-37.7175499988666
WERRIBEE HIGH SCHOOL,144.668750000267,-37.9055199989608
WERRIBEE SECONDARY COLLEGE,144.668750000267,-37.9055199989608
CASTERTON SECONDARY COLLEGE,141.38749999947,-37.58877999912
CASTERTON HIGH SCHOOL,141.38749999947,-37.58877999912
NEWCOMB HIGH SCHOOL,144.395210000195,-38.17111999876
NEWCOMB SECONDARY COLLEGE,144.395210000195,-38.17111999876
NORWOOD HIGH SCHOOL,145.237609999871,-37.7997399995298
NORWOOD SECONDARY COLLEGE,145.237609999871,-37.7997399995298
FLEMINGTON SECONDARY COLLEGE,144.91792000025,-37.7842899992293
FLEMINGTON HIGH SCHOOL,144.91792000025,-37.7842899992293
BRENTWOOD SECONDARY COLLEGE,145.166349999624,-37.8994899992988
BRENTWOOD HIGH SCHOOL,145.166349999624,-37.8994899992988
DROUIN SECONDARY COLLEGE,145.850979999901,-38.1446499987305
DROUIN HIGH SCHOOL,145.850979999901,-38.1446499987305
ALTONA SECONDARY COLLEGE,144.817370000149,-37.8617899989557
ALTONA HIGH SCHOOL,144.817370000149,-37.8617899989557
BERWICK SECONDARY COLLEGE,145.365440000348,-38.0313799986423
BERWICK HIGH SCHOOL,145.365440000348,-38.0313799986423
SPRINGVALE HIGH SCHOOL,145.155979999446,-37.9490099989187
SPRINGVALE SECONDARY COLLEGE,145.155979999446,-37.9490099989187
BELL PARK SECONDARY COLLEGE,144.3348699996,-38.1056799992854
BELL PARK TECHNICAL SCHOOL,144.3348699996,-38.1056799992854
CHAFFEY SECONDARY COLLEGE,142.147989999621,-34.1957199986903
MILDURA TECHNICAL SCHOOL,142.147989999621,-34.1957199986903
CANTERBURY GIRLS SECONDARY COLLEGE,145.06910999986,-37.8202799989692
CANTERBURY GIRLS HIGH SCHOOL,145.06910999986,-37.8202799989692
VERMONT HIGH SCHOOL,145.199709999456,-37.8440999989056
VERMONT SECONDARY COLLEGE,145.199709999456,-37.8440999989056
FOREST HILL SECONDARY  COLLEGE  NUNAWADING CAMPUS,145.167369999753,-37.8359599994521
NUNAWADING HIGH SCHOOL,145.167369999753,-37.8359599994521
PRESTON SECONDARY COLLEGE,144.997369999999,-37.7417899988
PRESTON TECHNICAL SCHOOL,144.997369999999,-37.7417899988
ENDEAVOUR HILLS TECHNICAL SCHOOL,145.242369999637,-37.979009999045
WATTLE PARK HIGH SCHOOL,145.102640000179,-37.8426299988615
WATTLE PARK SECONDARY COLLEGE,145.102640000179,-37.8426299988615
KORUMBURRA HIGH SCHOOL,145.818760000135,-38.3056799987259
KORUMBURRA SECONDARY COLLEGE,145.818760000135,-38.3056799987259
MERBEIN SECONDARY COLLEGE,142.070979999666,-34.1695699990041
MERBEIN HIGH SCHOOL,142.070979999666,-34.1695699990041
MOUNT ELIZA HIGH SCHOOL,145.093550000552,-38.1896899990997
MOUNT ELIZA SECONDARY COLLEGE,145.093550000552,-38.1896899990997
BENDIGO SENIOR SECONDARY COLLEGE,144.279279999488,-36.7552899992032
BENDIGO HIGH SCHOOL,144.279279999488,-36.7552899992032
MONASH HIGH SCHOOL,145.145979999493,-37.9098499987517
MONASH SECONDARY COLLEGE,145.145979999493,-37.9098499987517
LAKES ENTRANCE POST PRIMARY SCHOOL,147.998419999718,-37.8713299993707
LAKES ENTRANCE SECONDARY COLLEGE,147.998419999718,-37.8713299993707
HEATHERHILL HIGH SCHOOL,145.150420000384,-37.9706799992728
HEATHERHILL SECONDARY COLLEGE,145.150420000384,-37.9706799992728
MORNINGTON SECONDARY COLLEGE,145.057770000052,-38.2166999987933
MORNINGTON TECHNICAL SCHOOL,145.057770000052,-38.2166999987933
FOOTSCRAY GIRLS SECONDARY COLLEGE,144.896810000444,-37.7926299995326
FOOTSCRAY GIRLS HIGH SCHOOL,144.896810000444,-37.7926299995326
VICTORIAN COLLEGE OF THE ARTS SCHOOL,144.964770000373,-37.8282199994539
VICTORIAN COLLEGE OF THE ARTS SECONDARY SCHOOL,144.964770000373,-37.8282199994539
FOREST HILL SECONDARY COLLEGE  BLACKBURN SOUTH CAMPUS,145.149590000153,-37.840959998833
BLACKBURN SOUTH HIGH SCHOOL,145.149590000153,-37.840959998833
FOREST HILL SECONDARY COLLEGE BURWOOD HEIGHTS CAMPUS,145.162090000387,-37.8484599990515
BURWOOD HEIGHTS HIGH SCHOOL,145.162090000387,-37.8484599990515
MIRBOO NORTH HIGH SCHOOL,146.1488299998,-38.4001699992492
