id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement
17079308,premiumplus,$840pw | 3mnths free rent* & furnished,False,LIV Aston,LIV Aston Mirvac,1911/7 Siddeley Street,DOCKLANDS,VIC,3008,-37.821514,144.95454,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17161124,premiumplus,"$1,250 pw",False,Maria Gutterson,Dingle Partners,114/60 Siddeley Street,DOCKLANDS,VIC,3008,-37.822678,144.95253,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17162658,premiumplus,$850.00,False,Melanie Jones,Jellis Craig Inner West,7A Steel Street,SPOTSWOOD,VIC,3015,-37.824986,144.87206,3.0,House,House,False,0.0,False
17163016,premiumplus,$620 per week,False,"Kim Te, Mary Mezei",Motion Property,1606/6 Joseph Road,FOOTSCRAY,VIC,3011,-37.800327,144.90956,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17163417,premiumplus,$950 Per Week,False,"Leasing Team, Miranda Farago",Besser & Co. Estate Agents,22 Leven Avenue,DOCKLANDS,VIC,3008,-37.815525,144.93718,3.0,Townhouse,Townhouse,False,0.0,False
17163498,premiumplus,"$1,350 per week",False,Amy Fiske,Performance Asset Management Melbourne,2802/35 Spring St,MELBOURNE,VIC,3004,-37.81417,144.974,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17164811,premiumplus,$650 pw,False,"Daniel Hamilton, Bridgid Nolan",McGrath,35/2 Collins Street,MELBOURNE,VIC,3000,-37.81307,144.97357,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17173381,premiumplus,$550,False,Aaron Boal,Gotham Property,509/77 Hobsons Road,KENSINGTON,VIC,3031,-37.795876,144.91705,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177667,premiumplus,$550.00 pw,False,Barbara Baltas,Dingle Partners,706/325 Collins Street,MELBOURNE,VIC,3000,-37.816597,144.96346,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177988,premiumplus,$450 pw,False,Mona Wang,Dingle Partners,204/86 Altona Street,KENSINGTON,VIC,3031,-37.796715,144.9255,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179271,premiumplus,$700 weekly,False,Edward Guo,Fletchers Canterbury,3601/81 A'Beckett Street,MELBOURNE,VIC,3000,-37.809254,144.96118,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16024235,standardpp,$590 per week,False,DIANA JURISIC,Ray White CRE,71/140 Flinders Street,MELBOURNE,VIC,3000,-37.81638,144.97035,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16548144,standardpp,$800/w PARTLY-FURNSIHED,False,Gloria Ye,AZeta Real Estate,6901/462 Elizabeth St,MELBOURNE,VIC,3000,-37.807858,144.96062,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16554829,standardpp,$490 per week,True,"Kim Te, Mary Mezei",Motion Property,401/4 Joseph Road,FOOTSCRAY,VIC,3011,-37.800327,144.90956,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17050734,standardpp,$500,False,Manuel Flores,Gotham Property,329/118 Franklin Street,MELBOURNE,VIC,3000,-37.808205,144.95891,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17115818,standardpp,"$1,000 pw",False,Mica Viotti,Dingle Partners,2403/50 Lorimer Street,DOCKLANDS,VIC,3008,-37.824562,144.94754,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17116245,standardpp,$575 per week,False,Serena Fonua,Harcourts Melbourne City,116/318 Little Bourke Street,MELBOURNE,VIC,3000,-37.812996,144.96318,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17116605,standardpp,$500 Per Week,False,Sophie Dumas,Kay & Burton Stonnington,106/155 Bourke Street,MELBOURNE,VIC,3000,-37.812805,144.96881,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17117748,standardpp,$425 pw,False,Trish Ha,Dingle Partners,208/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17119236,standardpp,$480 pw,False,Clementina Tralongo,Dingle Partners,10/168 Arden Street,NORTH MELBOURNE,VIC,3051,-37.800354,144.94624,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17119285,standardpp,$480 pw,False,Paola Faba,Dingle Partners,3/164-168 Arden Street,NORTH MELBOURNE,VIC,3051,-37.800354,144.94624,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17119327,standardpp,$610 per week,True,Kim Te,Motion Property,13/92 New Street,SOUTH KINGSVILLE,VIC,3015,-37.831253,144.86606,2.0,Townhouse,Townhouse,False,0.0,False
17127432,standardpp,$1175 Per Week,False,Darren McMullin,Kay & Burton Stonnington,606/360 St Kilda Road,MELBOURNE,VIC,3000,-37.831825,144.97107,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17129350,standardpp,$600 weekly,False,Stephanie Wang,Fletchers Canterbury,104/616 Little Collins Street,MELBOURNE,VIC,3000,-37.817696,144.95439,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17130096,standardpp,$670 per week,False,Leasing Team,Besser & Co. Estate Agents,3.5 & 6/201 Spring Street,MELBOURNE,VIC,3000,-37.810093,144.97218,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17130504,standardpp,$850 per week,False,Jade Sterland,Jellis Craig Port Phillip Pty Ltd,903/582 St Kilda Road,MELBOURNE,VIC,3004,-37.849308,144.97942,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17138242,standardpp,$620 pw,False,Mona Wang,Dingle Partners,1107/620 Collins Street,MELBOURNE,VIC,3000,-37.818836,144.95435,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17138715,standardpp,$590 pw,False,Carson Mair,Dingle Partners,203/9 Commercial Road,MELBOURNE,VIC,3004,-37.845287,144.97978,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17139711,standardpp,$470 pw,False,Paola Faba,Dingle Partners,9/164-168 Arden Street,NORTH MELBOURNE,VIC,3051,-37.800354,144.94624,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17140053,standardpp,$410 pw,False,Paola Faba,Dingle Partners,6/164-168 Arden Street,NORTH MELBOURNE,VIC,3051,-37.800354,144.94624,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17145064,standardpp,"$1,995 pw",False,"Barbara Baltas, Pam Dingle",Dingle Partners,904/201 Collins Street,MELBOURNE,VIC,3000,-37.815475,144.96729,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
13477440,elite,$420 per week,False,Tennille D'Avola,Jas Stephens Real Estate,103/26 Beaurepaire Parade,FOOTSCRAY,VIC,3011,-37.799736,144.88368,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15945111,elite,$560 per week,False,Natasha Roman,Jas Stephens Real Estate,6/245 Williamstown Road,YARRAVILLE,VIC,3013,-37.816265,144.88327,1.0,Townhouse,Townhouse,False,0.0,False
16152908,elite,$790 per week,False,Stephanie Njomkam,Jas Stephens Real Estate,6 Powell Street,YARRAVILLE,VIC,3013,-37.813576,144.88539,2.0,House,House,False,0.0,False
16639540,elite,$500.00 per week,False,Danny Campos,LITTLE Real Estate Victoria,716/250 Elizabeth Street,MELBOURNE,VIC,3000,-37.81255,144.96275,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17196551,elite,$860 Per Week,False,Cassidy Simmonds,hockingstuart Yarraville,39 Frederick Street,YARRAVILLE,VIC,3013,-37.81967,144.89517,2.0,House,House,False,0.0,False
17196613,elite,$680,False,Claire Spring,Nicholson Real Estate,4711C/633 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813824,144.95317,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17196630,elite,$720.00,False,Cassandra Micallef,Woodards,304/24 Cobden Street,NORTH MELBOURNE,VIC,3051,-37.805088,144.95776,1.0,House,House,False,0.0,False
17196753,elite,$600 per week,False,Raelene Hallmark,McGrath Yarraville,4 Brooks Place,YARRAVILLE,VIC,3013,-37.81273,144.88766,1.0,House,House,False,0.0,False
17196981,elite,$440.00,False,April Langley,Buxton Inner West,6/107 Somerville Road,YARRAVILLE,VIC,3013,-37.81333,144.88654,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197193,elite,$750,True,"Tali Leckie, Bronte Carfino",MRE,1802/135 A'Beckett Street,MELBOURNE,VIC,3000,-37.809788,144.95964,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197211,elite,$630 Per Week,False,Lakely Shu,ELITE REAL ESTATE (ON ELIZABETH STREET),2402/11 Rose Lane,MELBOURNE,VIC,3000,-37.815487,144.95422,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197263,elite,$460.00,False,Miki Kawabuchi,MICM Real Estate,1804/618 Lonsdale Street,MELBOURNE,VIC,3000,-37.814415,144.9539,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197311,elite,$550 weekly,False,Jason Low,AREAL PROPERTY MELBOURNE,13/159-169 Curzon Street,NORTH MELBOURNE,VIC,3051,-37.79909,144.94855,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197354,elite,$750.00 per week,False,Sharon Taylor-Weeks,Cayzer Real Estate Albert Park,704B/320 Plummer Street,PORT MELBOURNE,VIC,3207,-37.83377,144.92006,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197374,elite,$500 per week,False,"Mason Wong, Hayley Tran",Inner Real Estate NEXTRE,2602/350 William Street,MELBOURNE,VIC,3000,-37.811264,144.95662,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197590,elite,S480 per week,False,Charles Marvelli,Marvelli Town & Associates,204/394 Collins Street,MELBOURNE,VIC,3000,-37.81682,144.96118,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197871,elite,$575 per week,False,"Asa Salimi, Bao Phan",BRADY residential,506/5 Sutherland Street,MELBOURNE,VIC,3000,-37.811417,144.96085,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197881,elite,$900 Per Week,False,Anastasia Jajo,hockingstuart Yarraville,12A Dean Street,YARRAVILLE,VIC,3013,-37.81961,144.88318,2.0,Townhouse,Townhouse,False,0.0,False
17197891,elite,$525 per week,False,"Asa Salimi, Marly  Mora",BRADY residential,1803/25-33 Wills Street,MELBOURNE,VIC,3000,-37.810776,144.95692,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17197900,elite,$680 per week,True,For Rent (VIC),For Sale By Owner Australia,205/8 Sutherland Street,MELBOURNE,VIC,3000,-37.811283,144.96106,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15140736,elite,$470 per week,False,Michaela Geary,Jas Stephens Real Estate,2/67 Saltley Street,SOUTH KINGSVILLE,VIC,3015,-37.830925,144.86787,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
16043543,elite,$730,False,Emma Smith,Ray White Southbank & Port Phillip,1403/225 Elizabeth Street,MELBOURNE,VIC,3000,-37.81311,144.96237,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177312,elite,$565,False,Carmelo Caputa,Melbourne Residential Property Management,2/16 Gordon Street,FOOTSCRAY,VIC,3011,-37.79378,144.88905,1.0,Townhouse,Townhouse,False,0.0,False
17177339,elite,For Lease $460 per week,False,Heather Steadman,OBrien Real Estate ,331/673 La Trobe Street,DOCKLANDS,VIC,3008,-37.814922,144.94794,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177367,elite,$925 per week,False,Property Now,Property Now,883 COLLINS STREET,DOCKLANDS,VIC,3008,-37.82109,144.94264,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177420,elite,$650 Per Week,False,"Nancy Ma, Vivian Zhang",BIGGIN & SCOTT MANNINGHAM,2408/5 SUTHERLAND STREET,MELBOURNE,VIC,3000,-37.811417,144.96085,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177564,elite,$500 per week,False,"Lakely Shu, Jeff Yu",ELITE REAL ESTATE (ON ELIZABETH STREET),305/8 Mccrae Street,DOCKLANDS,VIC,3008,-37.82167,144.95099,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177706,elite,$450 per week,False,Juan Hernandez,Lucas Real Estate,2511/288 Spencer Street,MELBOURNE,VIC,3000,-37.813812,144.95203,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17177816,elite,$740.00,False,"Alice Mosut, Sorelle Webster",Barry Plant Yarraville,5 Carder Place,YARRAVILLE,VIC,3013,-37.822674,144.88857,2.0,Townhouse,Townhouse,False,0.0,False
17178113,elite,$730 weekly,False,Jerry Bao,Ray White (Box Hill),151/8 Waterside Pl,DOCKLANDS,VIC,3008,-37.819916,144.9422,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17178163,elite,$700,True,"Bronte Carfino, Millie Bowles",MRE,804/33 Blackwood Street,NORTH MELBOURNE,VIC,3051,-37.800644,144.95563,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17178267,elite,$330,False,Sara Theodotou,Raine & Horne Brunswick,206/8 Vale Street,NORTH MELBOURNE,VIC,3051,-37.799934,144.95386,1.0,Studio,Studio,False,0.0,False
17178469,elite,$400,False,Para Taneski,Sweeney Estate Agents Williamstown,4/21 Latrobe Street,FOOTSCRAY,VIC,3011,-37.79774,144.88976,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17178743,elite,$400 per week,False,"Mason Wong, Somaya Rahimi",Inner Real Estate NEXTRE,616/268 Flinders Street,MELBOURNE,VIC,3000,-37.81771,144.96556,1.0,Studio,Studio,False,0.0,False
17179033,elite,$550.00,True,Miki Kawabuchi,MICM Real Estate,1803/601 Little Lonsdale Street,MELBOURNE,VIC,3000,-37.813744,144.95369,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179034,elite,$530.00,True,Mania Sidhu,MICM Real Estate,3/165 Bourke Street,MELBOURNE,VIC,3000,-37.812874,144.96861,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179113,elite,$550 per week,False,"Asa Salimi, Bao Phan",BRADY residential,201/455 Elizabeth Street,MELBOURNE,VIC,3000,-37.808453,144.96013,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179118,elite,$700 per week,False,"Romina Alessi, Leasing Team",Melcorp Real Estate,4813/33 Rose Lane,MELBOURNE,VIC,3000,-37.815,144.95387,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179295,elite,$710 Per Week I Furnished,False,Laura Braun,Evoke Property,12a/60 Queens Road,MELBOURNE,VIC,3000,-37.81707,144.96188,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17179297,elite,$675,True,"Tali Leckie, Thembie  Sikwila",MRE,2704/483 Swanston Street,MELBOURNE,VIC,3000,-37.807137,144.96233,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
10892306,elite,$540.00 per week,False,Danny Campos,LITTLE Real Estate Victoria,600/18 Waterview Walk,DOCKLANDS,VIC,3008,-37.819168,144.94757,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
15424051,elite,$700,False,Sarah Boccari,Longview Real Estate,501/199 William Street,MELBOURNE,VIC,3000,-37.81457,144.95735,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
17070058,elite,$540,False,Mia Bakri,Landmark Real Estate,704/450 ST KILDA ROAD,MELBOURNE,VIC,3004,-37.838615,144.97589,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False
