id,promoType,price,hasVideo,agentNames,brandName,addressStreet,addressSuburb,addressState,addressPostcode,addressLat,addressLng,num_bath,type,formatted,isRural,landSize,Retirement,min_distance_to_university,min_distance_to_shopping_mall,min_distance_to_secondary_school,min_distance_to_primary_school,min_distance_to_park,min_walking_distance_to_station,nearest_station
17187513,elite,800,False,"Leasing Department, Alex Kostoglou",Biggin Scott Glen Waverley,6 Neptune Street,RICHMOND,VIC,3121,-37.819984,145.00694,1.0,House,House,False,0.0,False,5.92,4.11,0.57,0.57,0.66,1.02,Burnley Railway Station (Burnley)
17187801,elite,495,False,Tina Lepre,Rendina Real Estate,411/253 Bridge Road,RICHMOND,VIC,3121,-37.818275,144.99791,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.02,4.87,0.33,0.75,0.08,0.997,West Richmond Railway Station (Richmond)
17187883,elite,500,False,Felicia Kehagias,Miles Real Estate Ivanhoe,1201/568 St Kilda Road,MELBOURNE,VIC,3004,-37.847107,144.97884,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.41,0.67,1.33,0.79,1.064,Prahran Railway Station (Prahran)
17188293,elite,545,False,Jason Low,AREAL PROPERTY MELBOURNE,306/36 Porter Street,PRAHRAN,VIC,3181,-37.849266,144.99034,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.28,5.47,0.41,0.27,1.35,0.075,Prahran Railway Station (Prahran)
17188934,elite,750,False,"Hendy Nora, Wisno Dharma",Core Realty Pty Ltd,1020/555 St Kilda Road,MELBOURNE,VIC,3004,-37.847054,144.98068,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.45,5.61,0.41,1.08,0.9,0.964,Prahran Railway Station (Prahran)
17189547,elite,597,False,Property Now,Property Now,UNIT 904/339 SWANSTON STREET,MELBOURNE,VIC,3000,-37.810383,144.9638,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.18,3.34,0.61,1.66,0.13,0.36,Melbourne Central Railway Station (Melbourne City)
16555978,elite,460,False,Lakely Shu,ELITE REAL ESTATE (ON ELIZABETH STREET),304/58 La Trobe Street,MELBOURNE,VIC,3000,-37.80843,144.96706,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.68,4.03,0.43,0.82,0.22,0.426,Melbourne Central Railway Station (Melbourne City)
17158814,elite,850,True,Miki Kawabuchi,MICM Real Estate,2711/618 Lonsdale Street,MELBOURNE,VIC,3000,-37.814415,144.9539,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.27,2.14,0.37,1.17,0.68,0.444,Flagstaff Railway Station (Melbourne City)
17158815,elite,690,True,Miki Kawabuchi,MICM Real Estate,4213/618 Lonsdale Street,MELBOURNE,VIC,3000,-37.814415,144.9539,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.27,2.14,0.37,1.17,0.68,0.444,Flagstaff Railway Station (Melbourne City)
17158817,elite,390,False,Leasing Team,First National Avant - Box Hill,914/408 Lonsdale Street,MELBOURNE,VIC,3000,-37.8126,144.9604,1.0,Studio,Studio,False,0.0,False,1.87,2.79,0.06,1.68,0.54,0.59,Flagstaff Railway Station (Melbourne City)
17159057,elite,660,False,"Angelina Quiroga, Isabel Villa",Lucas Real Estate,1209/77 Queens Road,MELBOURNE,VIC,3004,-37.852802,144.97942,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.24,5.56,0.42,0.92,1.09,1.391,Windsor Railway Station (Windsor)
17160128,elite,500,False,"Lisa Taguelmint-Guillon, Yvette Johnston",Nelson Alexander Fitzroy,202/8 New Street,RICHMOND,VIC,3121,-37.81359,144.99248,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.12,5.09,1.06,0.28,0.71,0.243,West Richmond Railway Station (Richmond)
17160376,elite,680,False,"Hendy Nora, Wisno Dharma",Core Realty Pty Ltd,526/555 St Kilda Road,MELBOURNE,VIC,3004,-37.847054,144.98068,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.45,5.61,0.41,1.08,0.9,0.964,Prahran Railway Station (Prahran)
17160506,elite,800,False,"Mark Arnejo, Leah Zhao",Melplex Real Estate,803/108 Flinders Street,MELBOURNE,VIC,3000,-37.815998,144.97102,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.53,3.18,0.74,2.01,0.39,0.661,Flinders Street Railway Station (Melbourne City)
17160844,elite,420,False,"Illana Berman, Leasing Agent",Flare Real Estate,1102/181 A'Beckett Street,MELBOURNE,VIC,3000,-37.810158,144.95819,1.0,Studio,Studio,False,0.0,False,1.58,2.99,0.5,1.21,0.22,0.408,Flagstaff Railway Station (Melbourne City)
15403518,premiumplus,690,False,Ismaeel Hussain,Samma Real Estate,404/2 Claremont Street,SOUTH YARRA,VIC,3141,-37.83859,144.99382,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.51,5.72,1.23,1.36,1.64,0.269,South Yarra Railway Station (South Yarra)
17136427,standardpp,450,False,Shermta Flomo,Woodards South Yarra,314/1 Clara Street,SOUTH YARRA,VIC,3141,-37.842182,144.9973,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.32,4.76,0.74,1.02,0.5,0.535,Hawksburn Railway Station (South Yarra)
17148112,standardpp,765,False,Jonathan Boon,Kay & Burton Stonnington,508/227 Toorak Road,SOUTH YARRA,VIC,3141,-37.839203,144.9947,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.8,4.8,0.39,0.95,0.72,0.297,South Yarra Railway Station (South Yarra)
17154418,premiumplus,400,False,Cameron  Gibson,Buxton Stonnington,1/9-11 Barnsbury Road,SOUTH YARRA,VIC,3141,-37.84479,145.00119,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.93,4.95,1.49,0.63,0.52,0.15,Hawksburn Railway Station (South Yarra)
17161660,premiumplus,520,False,Carson Mair,Dingle Partners,4/57 Adams Street,SOUTH YARRA,VIC,3141,-37.835648,144.9773,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.4,5.01,0.48,1.07,0.99,1.582,South Yarra Railway Station (South Yarra)
17162415,premiumplus,1195,False,Caleb Griffin,Kay & Burton Stonnington,67 Bromby Street,SOUTH YARRA,VIC,3141,-37.835052,144.97609,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.47,5.08,0.55,1.22,1.14,1.722,South Yarra Railway Station (South Yarra)
17163296,premiumplus,725,False,Cameron  Gibson,Buxton Stonnington,602/12 Yarra Street,SOUTH YARRA,VIC,3141,-37.836967,144.99307,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.23,0.83,1.0,1.16,0.347,South Yarra Railway Station (South Yarra)
17165449,premiumplus,350,False,Daniel Hamilton,McGrath,2/631 Punt Road,SOUTH YARRA,VIC,3141,-37.839996,144.98596,1.0,Studio,Studio,False,0.0,False,6.27,5.88,1.21,0.2,1.76,0.761,South Yarra Railway Station (South Yarra)
17166669,premiumplus,820,False,Leasing Team,Besser & Co. Estate Agents,94 Surrey Road North,SOUTH YARRA,VIC,3141,-37.841766,144.99893,1.0,House,House,False,0.0,False,7.46,5.48,1.21,0.64,0.12,0.506,Hawksburn Railway Station (South Yarra)
17168325,premiumplus,990,False,"Jonathan Boon, Evelyne Surja",Kay & Burton Stonnington,2B Moffatt Street,SOUTH YARRA,VIC,3141,-37.84448,144.98573,2.0,Townhouse,Townhouse,False,0.0,False,6.81,6.08,0.81,0.42,1.32,0.913,Prahran Railway Station (Prahran)
17169627,premiumplus,610,False,Cameron  Gibson,Buxton Stonnington,506/12 Yarra Street,SOUTH YARRA,VIC,3141,-37.83698,144.99306,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.23,0.83,1.0,1.15,0.345,South Yarra Railway Station (South Yarra)
17174365,elitepp,800,False,"Lexi Seymour, Taylah Cagalj",RT Edgar Toorak,LG01/5 Davidson Street,SOUTH YARRA,VIC,3141,-37.832375,144.98871,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.01,5.62,0.43,0.51,1.63,1.307,South Yarra Railway Station (South Yarra)
17175391,premiumplus,750,False,Hudson Keppell,Kay & Burton Stonnington,702/12 Yarra Street,SOUTH YARRA,VIC,3141,-37.836967,144.99307,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.25,5.23,0.83,1.0,1.16,0.347,South Yarra Railway Station (South Yarra)
17175838,premiumplus,800,True,"Kim Te, Jasmine Ignacio",Motion Property,1503/7 Claremont Street,SOUTH YARRA,VIC,3141,-37.838207,144.99355,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.48,5.68,1.19,1.32,1.6,0.308,South Yarra Railway Station (South Yarra)
17177494,premiumplus,390,False,"Danielle Crumblehulme, Lauren Flynn",Marshall White Stonnington,20/259 Domain Road,SOUTH YARRA,VIC,3141,-37.834988,144.98782,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.72,5.34,0.67,0.12,1.8,0.919,South Yarra Railway Station (South Yarra)
17177898,premiumplus,600,False,DIANA JURISIC,Ray White CRE,1004/18 Yarra Street,SOUTH YARRA,VIC,3141,-37.836235,144.99318,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.17,5.31,0.89,1.02,1.24,0.429,South Yarra Railway Station (South Yarra)
17197694,elitepp,515,False,Tara Bourke,Belle Property South Melbourne,213/52 Darling Street,SOUTH YARRA,VIC,3141,-37.8354,144.99222,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.1,5.5,0.87,0.33,1.42,0.535,South Yarra Railway Station (South Yarra)
17200464,elitepp,850,False,"Taylah Cagalj, Lexi Seymour",RT Edgar Toorak,1/67 Osborne Street,SOUTH YARRA,VIC,3141,-37.842884,144.99065,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.97,5.91,1.11,0.58,1.71,0.549,South Yarra Railway Station (South Yarra)
17203401,standardpp,360,False,Simon Jones - Albert Park,RT Edgar Albert Park,3A/146 Domain Street,SOUTH YARRA,VIC,3141,-37.833977,144.9791,1.0,Studio,Studio,False,0.0,False,5.35,4.96,0.43,1.17,1.2,1.673,South Yarra Railway Station (South Yarra)
10300988,elite,550,False,Emily Love,LITTLE Real Estate Victoria,10/45 Kensington Road,SOUTH YARRA,VIC,3141,-37.83658,145.00142,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.75,4.64,1.31,1.27,0.86,1.026,Hawksburn Railway Station (South Yarra)
11723758,elite,520,False,Chaya Varsani,LITTLE Real Estate Victoria,42 Moore Street,SOUTH YARRA,VIC,3141,-37.843903,144.98941,1.0,House,House,False,0.0,False,7.05,5.89,1.15,0.65,1.69,0.741,Prahran Railway Station (Prahran)
16865655,elite,750,True,"Bronte Carfino, Annabelle Munt",MRE,602/649 Chapel Street,SOUTH YARRA,VIC,3141,-37.837433,144.99557,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.61,5.19,0.06,1.15,1.11,0.578,South Yarra Railway Station (South Yarra)
17167477,elite,670,False,"Tiffany Pan, Helen Ly",Jellis Craig Monash,509/2 Claremont Street,SOUTH YARRA,VIC,3141,-37.83859,144.99382,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.51,5.72,1.23,1.36,1.64,0.269,South Yarra Railway Station (South Yarra)
17168566,elite,800,True,"Thembie  Sikwila, Tali Leckie",MRE,901/649 Chapel Street,SOUTH YARRA,VIC,3141,-37.837433,144.99557,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.61,5.19,0.06,1.15,1.11,0.578,South Yarra Railway Station (South Yarra)
17170816,elite,935,False,Zane Mance,Amity Real Estate,1603/1 Almeida Crescent,SOUTH YARRA,VIC,3141,-37.839245,144.99521,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.85,4.75,0.35,1.0,0.68,0.342,South Yarra Railway Station (South Yarra)
17172335,elite,695,False,"Sam Landale, Laura Thorwesten",Belle Property South Yarra,601/33 Claremont Street,SOUTH YARRA,VIC,3141,-37.836918,144.99384,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.33,5.53,1.05,1.18,1.46,0.453,South Yarra Railway Station (South Yarra)
17175957,elite,455,False,Joseph Wong,AREAL PROPERTY MELBOURNE,4/393 Toorak Rd,SOUTH YARRA,VIC,3141,-37.84019,145.00293,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.47,4.07,1.09,0.7,0.46,0.594,Hawksburn Railway Station (South Yarra)
17179178,elite,625,False,"Laura Thorwesten, Sam Landale",Belle Property South Yarra,605/50 Claremont Street,SOUTH YARRA,VIC,3141,-37.836422,144.99432,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.27,5.47,0.99,1.12,1.4,0.514,South Yarra Railway Station (South Yarra)
17179179,elite,380,False,"Sam Landale, Melissa Lloyd",Belle Property South Yarra,323/32 Bray Street,SOUTH YARRA,VIC,3141,-37.84447,144.99553,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.48,5.57,0.91,0.86,0.61,0.752,Hawksburn Railway Station (South Yarra)
17181837,elite,550,False,Emily Love,LITTLE Real Estate Victoria,3/55 Surrey Road,SOUTH YARRA,VIC,3141,-37.844242,144.99835,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.2,5.22,1.33,0.38,0.27,0.412,Hawksburn Railway Station (South Yarra)
17183294,elite,650,False,"Sam Landale, Finn Walker",Belle Property South Yarra,507/99 River Street,SOUTH YARRA,VIC,3141,-37.835464,144.99774,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.45,5.04,0.46,0.98,0.97,1.001,South Yarra Railway Station (South Yarra)
17183439,elite,950,False,Zane Mance,Amity Real Estate,2303/1 Almeida Crescent,SOUTH YARRA,VIC,3141,-37.839245,144.99521,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.85,4.75,0.35,1.0,0.68,0.342,South Yarra Railway Station (South Yarra)
17183542,elite,550,False,"Madeleine Shiels, Eliza Bonnett",Nelson Alexander Kew,1/33 Claremont Street,SOUTH YARRA,VIC,3141,-37.836918,144.99384,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.33,5.53,1.05,1.18,1.46,0.453,South Yarra Railway Station (South Yarra)
17183775,elite,495,True,"Annabelle Munt, Bronte Carfino",MRE,1422/8 Daly Street,SOUTH YARRA,VIC,3141,-37.837757,144.99469,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.71,4.98,0.21,1.25,0.9,0.434,South Yarra Railway Station (South Yarra)
17184124,elite,660,True,"Thembie  Sikwila, Bronte Carfino",MRE,903/18 Claremont Street,SOUTH YARRA,VIC,3141,-37.837273,144.99402,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.37,5.57,1.09,1.22,1.49,0.417,South Yarra Railway Station (South Yarra)
17184800,elite,450,False,Thea Toogood,Jellis Craig Balwyn,10/212 Walsh Street,SOUTH YARRA,VIC,3141,-37.83308,144.98593,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.68,5.29,0.3,0.49,1.74,1.297,South Yarra Railway Station (South Yarra)
17186970,elite,490,False,Cubbi (56389),Cubbi,5/372 Toorak Rd,SOUTH YARRA,VIC,3141,-37.84047,145.00246,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.5,4.1,1.05,0.74,0.42,0.558,Hawksburn Railway Station (South Yarra)
8480858,standard,410,True,Andy Ngan,Southern Bright Realty,1103/35 Malcolm Street,SOUTH YARRA,VIC,3141,-37.836967,144.99646,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.47,4.98,0.17,1.0,0.91,0.73,South Yarra Railway Station (South Yarra)
13656067,standard,650,True,Andy Ngan,Southern Bright Realty,605/35 Malcolm Street,SOUTH YARRA,VIC,3141,-37.836967,144.99646,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.47,4.98,0.17,1.0,0.91,0.73,South Yarra Railway Station (South Yarra)
13900424,standard,670,False,"Tully Keung, Angie Zhao",LeonDean,703/34 Wilson St,SOUTH YARRA,VIC,3141,-37.844067,144.9968,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.59,5.75,1.02,0.99,0.72,0.556,Hawksburn Railway Station (South Yarra)
14255411,standard,500,False,Skyla Sung,Xynergy Realty South Yarra,2/51 Caroline Street,SOUTH YARRA,VIC,3141,-37.837154,144.98811,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.06,5.54,1.0,0.22,1.46,0.584,South Yarra Railway Station (South Yarra)
16038516,standard,975,False,Ash Ghale,Xynergy Realty Oakleigh,7 Palermo Street,SOUTH YARRA,VIC,3141,-37.841537,144.99611,1.0,House,House,False,0.0,False,7.28,4.87,0.7,1.32,0.8,0.592,South Yarra Railway Station (South Yarra)
17128834,standard,675,False,Sabina Aldouby,Luxe Property,55A Wilson Street,SOUTH YARRA,VIC,3141,-37.843945,144.99797,1.0,House,House,False,0.0,False,7.69,5.86,1.12,1.09,0.82,0.457,Hawksburn Railway Station (South Yarra)
17148758,standard,900,True,Bella Liu,Xynergy Realty South Yarra,1201/665 Chapel Street,SOUTH YARRA,VIC,3141,-37.836395,144.99603,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.4,5.06,0.18,0.93,0.98,0.728,South Yarra Railway Station (South Yarra)
17155701,standard,510,False,Emily Dowel Aquire Leasing,Aquire,8/53 Caroline Street,SOUTH YARRA,VIC,3141,-37.83695,144.98814,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.03,5.56,0.98,0.19,1.49,0.606,South Yarra Railway Station (South Yarra)
17160344,standard,620,True,Louis Liang,Ironfish Real Estate Melbourne,911/8 Daly Street,SOUTH YARRA,VIC,3141,-37.837757,144.99469,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.71,4.98,0.21,1.25,0.9,0.434,South Yarra Railway Station (South Yarra)
17162012,standard,790,False,"Ming Lin, Rental Department",APG ESTATE,610/18 Claremont Street,SOUTH YARRA,VIC,3141,-37.837273,144.99402,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.37,5.57,1.09,1.22,1.49,0.417,South Yarra Railway Station (South Yarra)
17166653,standard,500,False,"Paul Sim, Emma White",Barry Plant Manningham,25/77 River Street,SOUTH YARRA,VIC,3141,-37.836845,144.9974,1.0,House,House,False,0.0,False,6.6,4.9,0.3,1.14,0.83,0.796,South Yarra Railway Station (South Yarra)
17173085,standard,700,False,Steven Kwek,First National Real Estate - Infinity,406Q/27-29 Claremont Street,SOUTH YARRA,VIC,3141,-37.83703,144.99371,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.34,5.55,1.06,1.19,1.47,0.439,South Yarra Railway Station (South Yarra)
17174286,standard,560,False,Cindy Tamber,Shape Property ,1/767 Punt Road,SOUTH YARRA,VIC,3141,-37.8366,144.98668,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.88,5.5,0.83,0.31,1.64,0.757,South Yarra Railway Station (South Yarra)
17180021,standard,680,False,Cameron Egri,Xynergy Realty South Yarra,1502/35 Malcolm Street,SOUTH YARRA,VIC,3141,-37.836967,144.99646,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.47,4.98,0.17,1.0,0.91,0.73,South Yarra Railway Station (South Yarra)
17183457,standard,620,False,"Dimitry Kelner, Wenda Chng",Eleven North Property Group,12/49A Kensington Road,SOUTH YARRA,VIC,3141,-37.836143,145.0015,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.8,4.69,1.36,1.32,0.91,1.075,Hawksburn Railway Station (South Yarra)
17190845,standard,620,False,Amelie Frere,Shape Property ,7 Bunalbo Avenue,SOUTH YARRA,VIC,3141,-37.84142,145.00037,1.0,House,House,False,0.0,False,7.49,4.55,1.04,0.78,0.28,0.549,Hawksburn Railway Station (South Yarra)
17192650,standard,620,False,Paul Sim,Barry Plant Manningham,301/8 Daly Street,SOUTH YARRA,VIC,3141,-37.837757,144.99469,1.0,House,House,False,0.0,False,6.71,4.98,0.21,1.25,0.9,0.434,South Yarra Railway Station (South Yarra)
17144311,elitepp,625,False,Gary Lewis,Belle Property South Melbourne,9/32 Queens Road,MELBOURNE,VIC,3004,-37.84349,144.97598,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.82,4.75,0.95,1.48,0.52,1.705,Prahran Railway Station (Prahran)
17162876,elitepp,450,False,Monty Gill,Areal Property - Hawthorn,103/15 Clifton Street,PRAHRAN,VIC,3181,-37.851868,144.99477,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.76,4.74,0.27,0.95,1.41,0.653,Prahran Railway Station (Prahran)
17172465,elitepp,710,False,"Lexi Seymour, Taylah Cagalj",RT Edgar Toorak,402/13-15 Grattan Street,PRAHRAN,VIC,3181,-37.847996,144.99109,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.55,5.56,0.61,0.47,1.36,0.275,Prahran Railway Station (Prahran)
17175609,elitepp,990,False,Jamie Ong,Areal Property - Hawthorn,606/155 Franklin Street,MELBOURNE,VIC,3000,-37.808826,144.95955,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.43,3.28,0.72,1.3,0.16,0.68,Melbourne Central Railway Station (Melbourne City)
17176814,elitepp,990,False,"Taylah Cagalj, Lexi Seymour",RT Edgar Toorak,5/39 Bruce Street,TOORAK,VIC,3142,-37.83712,145.00958,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.38,3.97,1.79,0.51,0.9,1.458,Hawksburn Railway Station (South Yarra)
17180406,elitepp,395,False,Cooper Cavallo,Belle Property South Melbourne,8/45-47 Cameron Street,RICHMOND,VIC,3121,-37.816612,144.99892,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.16,5.03,0.16,0.89,0.4,0.86,West Richmond Railway Station (Richmond)
17180880,elitepp,850,False,"Lexi Seymour, Taylah Cagalj",RT Edgar Toorak,2/6 Landen Place,TOORAK,VIC,3142,-37.83646,145.02063,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.05,3.64,0.69,1.68,1.66,0.401,Heyington Railway Station (Toorak)
17183449,elitepp,1050,False,"Lexi Seymour, Taylah Cagalj",RT Edgar Toorak,1/15 Tintern Avenue,TOORAK,VIC,3142,-37.8427,145.00682,2.0,Townhouse,Townhouse,False,0.0,False,7.3,3.89,1.66,0.53,1.01,0.842,Hawksburn Railway Station (South Yarra)
17184020,elitepp,595,False,Casey Fraser,Belle Property Richmond,213/163 Cremorne Street,RICHMOND,VIC,3121,-37.8301,144.99045,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.53,6.42,0.82,0.9,1.47,1.048,Richmond Railway Station (Richmond)
17188139,elitepp,450,False,Casey Fraser,Belle Property Richmond,11/20 Park Avenue,RICHMOND,VIC,3121,-37.82166,145.01387,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.65,3.76,0.67,0.8,0.88,0.999,Hawthorn Railway Station (Hawthorn)
17188394,elitepp,550,False,Gary Lewis,Belle Property South Melbourne,505/639 Little Bourke Street,MELBOURNE,VIC,3000,-37.816017,144.95355,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.64,1.91,0.41,1.45,0.45,0.379,Southern Cross Railway Station (Melbourne City)
17192018,elitepp,450,False,Monty Gill,Areal Property - Hawthorn,102/201 High Street,PRAHRAN,VIC,3181,-37.85182,144.99484,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.18,5.16,0.6,0.96,1.5,0.707,Prahran Railway Station (Prahran)
17202758,elitepp,460,False,Joshua Hellyer,Areal Property - Hawthorn,307/18-30 Chatham Street,PRAHRAN,VIC,3181,-37.84911,144.99326,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.25,5.23,0.46,0.61,1.26,0.408,Prahran Railway Station (Prahran)
15231737,standardpp,420,True,Marcel Di-Scipio,Melbourne Realty Group Pty Ltd,618/118 Franklin Street,MELBOURNE,VIC,3000,-37.808205,144.95891,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.38,3.49,0.79,1.25,0.36,0.69,Flagstaff Railway Station (Melbourne City)
15305040,standardpp,575,True,"Annabelle Munt, Bronte Carfino",MRE,1614/33 Mackenzie Street,MELBOURNE,VIC,3000,-37.807835,144.96698,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,1.52,3.87,0.27,0.8,0.22,0.58,Melbourne Central Railway Station (Melbourne City)
15448966,standardpp,650,False,Dior Collins,Meadows Property Group,1/8 Hull Street,RICHMOND,VIC,3121,-37.817333,144.99646,2.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,5.0,5.13,0.45,0.72,0.34,0.714,West Richmond Railway Station (Richmond)
17139756,standardpp,470,False,Carson Mair,Dingle Partners,302/594 St Kilda Road,MELBOURNE,VIC,3004,-37.849606,144.9799,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,6.54,5.71,0.55,1.23,0.97,1.125,Prahran Railway Station (Prahran)
17145724,standardpp,800,False,"Ysabella Dimitrakopoulos, Stephanie Cosgrave",BigginScott Richmond,304 Highett Street,RICHMOND,VIC,3121,-37.81655,145.00383,2.0,House,House,False,0.0,False,5.37,4.82,0.14,0.58,0.73,1.256,West Richmond Railway Station (Richmond)
17152054,standardpp,775,False,Nathan Roberts,Marshall White Boroondara,151 Coppin Street,RICHMOND,VIC,3121,-37.82347,145.00325,1.0,House,House,False,0.0,False,6.26,4.86,0.78,0.98,0.29,0.893,Burnley Railway Station (Burnley)
17172364,standardpp,850,False,"Simon Jones - Albert Park, Amanda Wilson",RT Edgar Albert Park,901/82 Flinders Street,MELBOURNE,VIC,3000,-37.815918,144.97194,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,2.7,2.89,0.55,1.63,0.57,0.573,Flinders Street Railway Station (Melbourne City)
17173513,standardpp,460,False,"Alison Loiterton, Ruella Head",Belle Property St Kilda,7/65 York Street,RICHMOND,VIC,3121,-37.813087,144.99382,1.0,House,House,False,0.0,False,4.16,5.19,0.98,0.16,0.77,0.397,West Richmond Railway Station (Richmond)
17177069,standardpp,430,False,Leasing Concierge, Gary Peer,12/59 Raleigh St,WINDSOR,VIC,3181,-37.85235,144.98741,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,7.49,5.53,0.47,0.65,0.92,0.559,Prahran Railway Station (Prahran)
17180906,standardpp,650,False,Courtney Dix, Jellis Craig Stonnington,3/12-14 Chomley Street,PRAHRAN,VIC,3181,-37.8582,145.00562,1.0,ApartmentUnitFlat,Apartment / Unit / Flat,False,0.0,False,4.92,3.0,1.14,0.93,1.17,1.49,Windsor Railway Station (Windsor)
